Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-102382,2023-07-23,2023-07-30,Second Class,CUST-6739,Customer 295,Consumer,United States,Chicago,New York,72563,South,PROD-8148,Office Supplies,Paper,Product 476,275.97,2,0.2,21.52
ORD-102383,2022-04-13,2022-04-18,First Class,CUST-9561,Customer 197,Home Office,United States,New York City,Texas,10108,East,PROD-3353,Office Supplies,Storage,Product 375,929.14,8,0.05,111.43
ORD-102384,2023-06-07,2023-06-08,Second Class,CUST-5707,Customer 865,Consumer,United States,Chicago,Illinois,84125,East,PROD-6296,Office Supplies,Accessories,Product 392,489.65,2,0.1,53.08
ORD-102385,2021-03-29,2021-04-03,Second Class,CUST-3971,Customer 973,Home Office,United States,Los Angeles,New York,74480,West,PROD-1845,Office Supplies,Storage,Product 266,298.09,4,0.0,22.18
ORD-102386,2024-07-12,2024-07-14,Second Class,CUST-5040,Customer 770,Consumer,United States,Los Angeles,New York,84436,East,PROD-3166,Technology,Machines,Product 61,361.87,1,0.05,21.37
ORD-102387,2024-06-11,2024-06-15,First Class,CUST-3296,Customer 48,Consumer,United States,Miami,Illinois,33962,South,PROD-5881,Furniture,Tables,Product 264,33.95,3,0.0,6.25
ORD-102388,2022-07-19,2022-07-25,Same Day,CUST-4142,Customer 11,Consumer,United States,Houston,Florida,36184,South,PROD-7957,Furniture,Chairs,Product 327,348.57,8,0.05,59.23
ORD-102389,2024-06-11,2024-06-14,Second Class,CUST-2639,Customer 35,Consumer,United States,New York City,Florida,87017,East,PROD-1173,Office Supplies,Binders,Product 203,560.04,1,0.0,50.95
ORD-102390,2023-05-29,2023-06-03,Second Class,CUST-4722,Customer 432,Home Office,United States,Houston,Florida,94361,South,PROD-1156,Furniture,Chairs,Product 329,581.27,10,0.05,130.29
ORD-102391,2023-09-04,2023-09-09,First Class,CUST-4803,Customer 749,Home Office,United States,Houston,New York,16960,Central,PROD-1896,Technology,Copiers,Product 230,58.16,7,0.2,-0.84
ORD-102392,2023-09-06,2023-09-10,Second Class,CUST-4246,Customer 635,Consumer,United States,Los Angeles,New York,30742,East,PROD-6601,Furniture,Chairs,Product 351,82.26,9,0.2,-9.72
ORD-102393,2021-06-26,2021-06-30,Second Class,CUST-3219,Customer 16,Consumer,United States,Los Angeles,California,84349,South,PROD-5159,Office Supplies,Storage,Product 302,829.14,8,0.2,-71.74
ORD-102394,2023-08-14,2023-08-21,Standard Class,CUST-9487,Customer 630,Consumer,United States,Houston,Texas,90668,South,PROD-6873,Furniture,Chairs,Product 55,902.96,6,0.1,163.53
ORD-102395,2023-06-24,2023-06-25,Standard Class,CUST-7629,Customer 164,Corporate,United States,New York City,New York,66744,South,PROD-7950,Technology,Accessories,Product 148,748.92,3,0.05,184.99
ORD-102396,2021-02-26,2021-03-03,First Class,CUST-3213,Customer 585,Corporate,United States,Chicago,Illinois,43853,East,PROD-4455,Furniture,Furnishings,Product 21,399.58,2,0.2,-38.24
ORD-102397,2021-08-19,2021-08-20,Same Day,CUST-5138,Customer 609,Consumer,United States,Los Angeles,Texas,56984,Central,PROD-1789,Technology,Phones,Product 445,26.4,10,0.05,2.83
ORD-102398,2022-11-13,2022-11-16,Second Class,CUST-1233,Customer 721,Consumer,United States,New York City,California,77799,Central,PROD-4548,Furniture,Furnishings,Product 432,30.28,3,0.0,7.26
ORD-102399,2022-02-21,2022-02-23,First Class,CUST-8740,Customer 998,Corporate,United States,New York City,Florida,61380,Central,PROD-8909,Furniture,Tables,Product 380,800.53,10,0.2,-87.59
ORD-102400,2021-11-14,2021-11-20,First Class,CUST-2218,Customer 159,Consumer,United States,Chicago,Illinois,23898,West,PROD-3418,Furniture,Chairs,Product 334,295.36,5,0.0,83.02
ORD-102401,2022-11-08,2022-11-14,Same Day,CUST-8862,Customer 741,Home Office,United States,Houston,Illinois,88384,South,PROD-9337,Office Supplies,Accessories,Product 311,116.67,8,0.1,18.11
ORD-102402,2023-09-19,2023-09-22,Standard Class,CUST-8475,Customer 483,Consumer,United States,New York City,Florida,52096,West,PROD-9116,Furniture,Tables,Product 436,122.6,10,0.05,26.24
ORD-102403,2022-04-02,2022-04-06,Second Class,CUST-2135,Customer 420,Corporate,United States,Los Angeles,California,68211,South,PROD-9310,Office Supplies,Storage,Product 111,355.23,9,0.05,74.84
ORD-102404,2024-06-09,2024-06-14,Standard Class,CUST-1273,Customer 639,Home Office,United States,Miami,Texas,57123,West,PROD-9977,Office Supplies,Paper,Product 465,309.96,5,0.1,51.32
ORD-102405,2023-05-09,2023-05-13,Second Class,CUST-4052,Customer 30,Consumer,United States,New York City,New York,90947,West,PROD-2825,Office Supplies,Storage,Product 473,386.09,8,0.1,25.01
ORD-102406,2024-07-13,2024-07-17,Standard Class,CUST-4257,Customer 113,Home Office,United States,Houston,Texas,90334,East,PROD-1433,Office Supplies,Binders,Product 186,974.25,4,0.05,242.52
ORD-102407,2024-04-15,2024-04-20,Second Class,CUST-3371,Customer 621,Consumer,United States,Chicago,Florida,25669,Central,PROD-4323,Furniture,Tables,Product 15,192.84,6,0.2,-8.34
ORD-102408,2023-03-11,2023-03-18,Second Class,CUST-3389,Customer 883,Consumer,United States,Los Angeles,California,19503,South,PROD-9018,Office Supplies,Storage,Product 378,587.34,3,0.2,23.22
ORD-102409,2024-08-25,2024-09-01,First Class,CUST-8060,Customer 602,Corporate,United States,Houston,California,64436,South,PROD-8336,Technology,Phones,Product 240,493.06,9,0.0,44.33
ORD-102410,2022-01-01,2022-01-07,Same Day,CUST-1000,Customer 842,Consumer,United States,New York City,Illinois,16839,East,PROD-7729,Technology,Phones,Product 15,769.57,8,0.0,98.35
ORD-102411,2024-11-07,2024-11-09,First Class,CUST-9900,Customer 197,Consumer,United States,Chicago,Texas,40266,Central,PROD-6521,Technology,Copiers,Product 388,299.78,5,0.0,63.9
ORD-102412,2022-12-15,2022-12-22,Same Day,CUST-6670,Customer 31,Consumer,United States,New York City,Florida,94845,East,PROD-6156,Furniture,Chairs,Product 247,596.53,3,0.1,57.14
ORD-102413,2024-12-01,2024-12-08,Second Class,CUST-4031,Customer 955,Corporate,United States,Chicago,California,96028,Central,PROD-4391,Technology,Accessories,Product 61,535.93,1,0.0,122.15
ORD-102414,2021-02-24,2021-03-01,First Class,CUST-2731,Customer 983,Consumer,United States,Houston,Illinois,82086,Central,PROD-4067,Office Supplies,Binders,Product 128,603.38,5,0.1,-29.28
ORD-102415,2021-01-31,2021-02-04,Standard Class,CUST-3903,Customer 921,Home Office,United States,Miami,California,97276,East,PROD-9579,Office Supplies,Accessories,Product 454,850.09,5,0.0,188.29
ORD-102416,2023-11-19,2023-11-22,Standard Class,CUST-7958,Customer 287,Home Office,United States,Chicago,Illinois,81389,East,PROD-2567,Furniture,Furnishings,Product 385,292.4,7,0.1,2.07
ORD-102417,2021-04-27,2021-05-03,First Class,CUST-2834,Customer 426,Consumer,United States,Chicago,California,79246,South,PROD-3144,Office Supplies,Storage,Product 180,957.01,7,0.0,199.66
ORD-102418,2022-08-13,2022-08-15,Standard Class,CUST-9430,Customer 894,Consumer,United States,New York City,Illinois,25467,East,PROD-6203,Technology,Phones,Product 369,539.53,3,0.1,101.53
ORD-102419,2023-05-21,2023-05-24,Second Class,CUST-3172,Customer 800,Consumer,United States,New York City,New York,50675,South,PROD-6264,Office Supplies,Binders,Product 473,348.04,2,0.1,27.37
ORD-102420,2023-08-16,2023-08-18,Standard Class,CUST-6384,Customer 650,Home Office,United States,Los Angeles,Texas,17086,East,PROD-4997,Technology,Accessories,Product 67,889.12,10,0.1,-4.63
ORD-102421,2023-04-17,2023-04-18,Second Class,CUST-3338,Customer 135,Home Office,United States,Los Angeles,New York,92465,Central,PROD-2968,Technology,Phones,Product 189,66.74,5,0.2,-9.57
ORD-102422,2022-09-25,2022-09-30,First Class,CUST-6902,Customer 825,Consumer,United States,Los Angeles,California,38675,East,PROD-9976,Furniture,Furnishings,Product 282,518.8,3,0.1,-21.41
ORD-102423,2021-03-17,2021-03-23,First Class,CUST-6756,Customer 806,Consumer,United States,New York City,California,90106,Central,PROD-8935,Office Supplies,Binders,Product 409,276.37,6,0.2,-28.1
ORD-102424,2021-05-16,2021-05-20,Standard Class,CUST-5488,Customer 109,Consumer,United States,Miami,California,21217,South,PROD-8664,Technology,Copiers,Product 207,567.69,7,0.05,33.57
ORD-102425,2022-11-21,2022-11-23,Same Day,CUST-4668,Customer 832,Corporate,United States,Chicago,Texas,45564,East,PROD-6473,Furniture,Tables,Product 296,626.82,4,0.0,135.23
ORD-102426,2024-01-08,2024-01-14,Same Day,CUST-9673,Customer 886,Consumer,United States,Houston,New York,26385,West,PROD-8880,Office Supplies,Accessories,Product 295,521.24,8,0.1,41.84
ORD-102427,2024-07-02,2024-07-05,First Class,CUST-2091,Customer 153,Corporate,United States,Chicago,California,19640,West,PROD-5728,Technology,Accessories,Product 301,814.26,3,0.2,-23.33
ORD-102428,2022-12-01,2022-12-04,Standard Class,CUST-1995,Customer 677,Corporate,United States,Miami,California,49472,West,PROD-5715,Office Supplies,Accessories,Product 34,367.39,3,0.05,5.15
ORD-102429,2022-10-17,2022-10-19,Same Day,CUST-4254,Customer 929,Corporate,United States,Chicago,Illinois,42273,East,PROD-6994,Technology,Copiers,Product 319,414.15,4,0.0,109.16
ORD-102430,2021-04-08,2021-04-09,Same Day,CUST-8747,Customer 507,Consumer,United States,Los Angeles,Florida,74316,West,PROD-8794,Technology,Machines,Product 444,23.36,7,0.1,-0.93
ORD-102431,2021-12-19,2021-12-23,Second Class,CUST-5001,Customer 749,Consumer,United States,Houston,Florida,99028,East,PROD-4099,Furniture,Furnishings,Product 229,219.23,10,0.1,-6.39
ORD-102432,2023-04-23,2023-04-24,First Class,CUST-7781,Customer 554,Consumer,United States,Chicago,Texas,94822,Central,PROD-3402,Technology,Machines,Product 84,378.91,3,0.0,21.1
ORD-102433,2021-09-21,2021-09-28,Second Class,CUST-9885,Customer 753,Home Office,United States,New York City,Texas,31402,Central,PROD-2340,Furniture,Chairs,Product 447,220.71,1,0.1,31.12
ORD-102434,2023-03-03,2023-03-04,First Class,CUST-2433,Customer 153,Corporate,United States,New York City,California,70946,West,PROD-3267,Technology,Accessories,Product 314,433.36,6,0.0,51.6
ORD-102435,2023-12-12,2023-12-13,Same Day,CUST-2164,Customer 345,Corporate,United States,New York City,Texas,24309,South,PROD-1816,Technology,Accessories,Product 123,194.12,4,0.2,-10.76
ORD-102436,2021-05-22,2021-05-29,First Class,CUST-7076,Customer 838,Home Office,United States,Los Angeles,Illinois,48059,West,PROD-1105,Furniture,Furnishings,Product 300,414.19,2,0.1,47.06
ORD-102437,2021-10-15,2021-10-21,First Class,CUST-2110,Customer 247,Corporate,United States,Los Angeles,California,69488,West,PROD-7278,Office Supplies,Paper,Product 487,71.21,7,0.05,12.23
ORD-102438,2023-09-01,2023-09-06,First Class,CUST-1098,Customer 643,Consumer,United States,Chicago,Illinois,32138,East,PROD-7533,Technology,Machines,Product 10,585.72,2,0.2,5.75
ORD-102439,2024-07-15,2024-07-20,Standard Class,CUST-5501,Customer 131,Corporate,United States,Miami,Florida,28374,West,PROD-7905,Office Supplies,Paper,Product 392,842.1,6,0.0,118.65
ORD-102440,2021-09-19,2021-09-21,First Class,CUST-7825,Customer 613,Corporate,United States,Houston,Illinois,16497,West,PROD-6048,Office Supplies,Paper,Product 284,459.01,5,0.05,21.26
ORD-102441,2023-12-17,2023-12-22,First Class,CUST-3263,Customer 998,Corporate,United States,Chicago,Illinois,42063,Central,PROD-3553,Furniture,Furnishings,Product 347,157.14,2,0.0,9.99
ORD-102442,2024-06-03,2024-06-07,Standard Class,CUST-9003,Customer 277,Corporate,United States,Miami,New York,19219,West,PROD-8339,Office Supplies,Storage,Product 43,819.63,9,0.0,236.08
ORD-102443,2022-07-06,2022-07-08,Standard Class,CUST-7305,Customer 956,Consumer,United States,Los Angeles,California,66624,West,PROD-4197,Technology,Copiers,Product 393,361.06,6,0.0,24.07
ORD-102444,2021-01-26,2021-01-31,First Class,CUST-5679,Customer 414,Corporate,United States,Chicago,Texas,35944,South,PROD-1842,Furniture,Furnishings,Product 267,183.66,3,0.2,9.19
ORD-102445,2022-01-09,2022-01-14,Same Day,CUST-4220,Customer 169,Consumer,United States,Los Angeles,New York,48400,East,PROD-2072,Office Supplies,Storage,Product 90,310.36,8,0.2,6.69
ORD-102446,2023-07-17,2023-07-20,First Class,CUST-2329,Customer 205,Home Office,United States,Houston,California,15568,Central,PROD-4473,Technology,Phones,Product 258,566.72,7,0.0,95.16
ORD-102447,2023-01-02,2023-01-04,Standard Class,CUST-5774,Customer 588,Home Office,United States,Miami,Florida,70251,East,PROD-8373,Technology,Accessories,Product 115,201.29,3,0.0,16.11
ORD-102448,2022-06-23,2022-06-26,Same Day,CUST-3164,Customer 365,Consumer,United States,Miami,Florida,91697,South,PROD-7988,Technology,Accessories,Product 498,584.02,1,0.0,44.67
ORD-102449,2021-12-11,2021-12-15,Second Class,CUST-6710,Customer 957,Consumer,United States,Houston,California,68800,West,PROD-6429,Furniture,Chairs,Product 305,853.87,1,0.0,109.58
ORD-102450,2021-05-20,2021-05-27,Standard Class,CUST-3657,Customer 783,Home Office,United States,Chicago,Illinois,34456,Central,PROD-3510,Office Supplies,Paper,Product 272,320.62,5,0.1,35.11
ORD-102451,2021-04-24,2021-04-27,First Class,CUST-7026,Customer 379,Home Office,United States,Chicago,Florida,94847,East,PROD-3581,Furniture,Bookcases,Product 133,955.75,3,0.1,-36.41
ORD-102452,2022-05-05,2022-05-08,First Class,CUST-6239,Customer 448,Corporate,United States,Miami,Illinois,78575,South,PROD-6284,Technology,Copiers,Product 164,463.74,1,0.05,70.89
ORD-102453,2024-12-05,2024-12-06,Same Day,CUST-8550,Customer 746,Consumer,United States,Chicago,New York,59896,South,PROD-5292,Technology,Accessories,Product 21,482.91,1,0.05,81.37
ORD-102454,2022-08-15,2022-08-21,First Class,CUST-9083,Customer 211,Home Office,United States,Los Angeles,California,51989,East,PROD-6630,Office Supplies,Accessories,Product 179,341.94,2,0.1,4.84
ORD-102455,2023-12-04,2023-12-11,Standard Class,CUST-8390,Customer 35,Consumer,United States,Houston,Florida,90594,East,PROD-4429,Office Supplies,Accessories,Product 357,718.25,7,0.1,131.21
ORD-102456,2022-02-02,2022-02-07,Standard Class,CUST-8930,Customer 236,Home Office,United States,Houston,Florida,75570,East,PROD-4474,Technology,Accessories,Product 432,519.71,7,0.2,-48.77
ORD-102457,2021-12-29,2022-01-02,First Class,CUST-4036,Customer 479,Corporate,United States,Miami,Florida,25480,Central,PROD-5420,Technology,Accessories,Product 457,420.01,7,0.0,28.2
ORD-102458,2024-06-12,2024-06-13,First Class,CUST-7392,Customer 108,Consumer,United States,Chicago,Illinois,49718,South,PROD-4546,Office Supplies,Binders,Product 184,966.17,10,0.2,-4.92
ORD-102459,2022-03-05,2022-03-11,Second Class,CUST-1545,Customer 302,Home Office,United States,Houston,Illinois,62855,Central,PROD-5392,Technology,Machines,Product 249,264.2,1,0.0,51.21
ORD-102460,2023-11-15,2023-11-21,Second Class,CUST-5086,Customer 727,Home Office,United States,Chicago,Florida,68201,South,PROD-9631,Technology,Phones,Product 45,157.85,2,0.2,-22.31
ORD-102461,2021-06-08,2021-06-10,Same Day,CUST-1301,Customer 422,Consumer,United States,Los Angeles,Illinois,98176,West,PROD-1663,Furniture,Furnishings,Product 8,714.28,4,0.2,-43.63
ORD-102462,2023-10-13,2023-10-19,Standard Class,CUST-2705,Customer 173,Home Office,United States,Houston,New York,97482,East,PROD-1463,Furniture,Furnishings,Product 225,970.1,1,0.1,77.9
ORD-102463,2021-06-23,2021-06-27,First Class,CUST-8791,Customer 579,Consumer,United States,Los Angeles,New York,95802,East,PROD-8067,Office Supplies,Storage,Product 82,26.1,6,0.0,2.51
ORD-102464,2022-07-14,2022-07-21,Same Day,CUST-7265,Customer 958,Home Office,United States,New York City,Florida,18847,East,PROD-3469,Office Supplies,Paper,Product 53,128.24,1,0.0,9.98
ORD-102465,2024-02-03,2024-02-07,Second Class,CUST-5368,Customer 312,Consumer,United States,Miami,Texas,82661,Central,PROD-1468,Technology,Machines,Product 350,71.97,4,0.0,19.99
ORD-102466,2024-08-01,2024-08-04,First Class,CUST-5343,Customer 696,Home Office,United States,Houston,California,21879,South,PROD-8710,Office Supplies,Paper,Product 262,313.19,8,0.05,6.93
ORD-102467,2021-09-11,2021-09-12,Same Day,CUST-2448,Customer 402,Corporate,United States,Houston,Florida,34612,South,PROD-6102,Office Supplies,Binders,Product 339,610.54,1,0.2,-38.09
ORD-102468,2023-01-26,2023-01-27,Second Class,CUST-5289,Customer 578,Home Office,United States,Los Angeles,Florida,93521,West,PROD-5883,Technology,Machines,Product 499,119.4,7,0.05,17.33
ORD-102469,2024-09-08,2024-09-11,Second Class,CUST-5192,Customer 797,Corporate,United States,Miami,Texas,81955,West,PROD-2248,Technology,Machines,Product 263,995.28,3,0.2,-113.96
ORD-102470,2023-12-13,2023-12-17,First Class,CUST-8030,Customer 249,Home Office,United States,New York City,Florida,11187,South,PROD-1854,Office Supplies,Paper,Product 316,424.03,7,0.0,78.67
ORD-102471,2021-02-03,2021-02-04,First Class,CUST-4699,Customer 635,Corporate,United States,Los Angeles,New York,45505,East,PROD-4279,Technology,Phones,Product 478,271.87,1,0.2,17.18
ORD-102472,2021-01-21,2021-01-25,First Class,CUST-4805,Customer 987,Corporate,United States,Chicago,New York,78766,South,PROD-9868,Office Supplies,Binders,Product 307,893.96,6,0.05,39.76
ORD-102473,2024-10-08,2024-10-09,Same Day,CUST-7819,Customer 971,Corporate,United States,Los Angeles,Florida,53402,Central,PROD-3813,Office Supplies,Paper,Product 444,870.38,8,0.0,64.56
ORD-102474,2022-12-18,2022-12-22,Standard Class,CUST-5806,Customer 110,Home Office,United States,Chicago,California,18178,South,PROD-9034,Office Supplies,Storage,Product 178,115.84,6,0.1,15.66
ORD-102475,2022-10-09,2022-10-16,Second Class,CUST-9278,Customer 99,Corporate,United States,New York City,Texas,52377,West,PROD-5385,Technology,Machines,Product 376,368.78,6,0.2,-54.37
ORD-102476,2021-01-27,2021-01-28,Same Day,CUST-2676,Customer 301,Corporate,United States,Chicago,Florida,84333,Central,PROD-1469,Furniture,Chairs,Product 211,288.7,3,0.1,39.65
ORD-102477,2021-10-08,2021-10-14,Second Class,CUST-1617,Customer 52,Consumer,United States,Los Angeles,Illinois,67374,West,PROD-9890,Technology,Machines,Product 469,934.12,6,0.1,-20.49
ORD-102478,2024-02-03,2024-02-10,Second Class,CUST-8245,Customer 244,Corporate,United States,New York City,Illinois,73645,Central,PROD-8178,Office Supplies,Paper,Product 197,803.24,4,0.0,148.63
ORD-102479,2023-03-23,2023-03-29,First Class,CUST-3301,Customer 641,Consumer,United States,Chicago,New York,83761,East,PROD-7646,Office Supplies,Paper,Product 105,442.1,5,0.1,46.36
ORD-102480,2022-12-12,2022-12-18,Standard Class,CUST-2388,Customer 970,Home Office,United States,New York City,California,84050,West,PROD-3651,Furniture,Furnishings,Product 396,681.33,7,0.0,140.55
ORD-102481,2021-08-31,2021-09-03,Same Day,CUST-4695,Customer 831,Home Office,United States,Houston,New York,50546,Central,PROD-2455,Technology,Phones,Product 217,506.27,10,0.05,100.28
